concept:name,time:timestamp,case:concept:name
Y,2023-03-14 23:51:36.443000+01:00,141
A,2023-03-14 23:51:25.338000+01:00,142
D,2023-03-14 23:51:28.344000+01:00,142
E,2023-03-14 23:51:29.351000+01:00,142
A,2023-03-14 23:51:25.920000+01:00,143
D,2023-03-14 23:51:27.934000+01:00,143
E,2023-03-14 23:51:32.958000+01:00,143
A,2023-03-14 23:51:26.496000+01:00,144
D,2023-03-14 23:51:30.505000+01:00,144
E,2023-03-14 23:51:35.511000+01:00,144
A,2023-03-14 23:51:26.636000+01:00,145
B,2023-03-14 23:51:27.698000+01:00,145
C,2023-03-14 23:51:27.755000+01:00,145
X,2023-03-14 23:51:32.805000+01:00,145
Y,2023-03-14 23:51:37.823000+01:00,145
A,2023-03-14 23:51:27.002000+01:00,146
C,2023-03-14 23:51:28.045000+01:00,146
B,2023-03-14 23:51:28.096000+01:00,146
X,2023-03-14 23:51:33.103000+01:00,146
Y,2023-03-14 23:51:35.111000+01:00,146
A,2023-03-14 23:51:27.193000+01:00,147
C,2023-03-14 23:51:28.265000+01:00,147
B,2023-03-14 23:51:28.367000+01:00,147
X,2023-03-14 23:51:33.386000+01:00,147
Y,2023-03-14 23:51:36.399000+01:00,147
A,2023-03-14 23:51:28.640000+01:00,148
D,2023-03-14 23:51:33.660000+01:00,148
E,2023-03-14 23:51:37.664000+01:00,148
A,2023-03-14 23:51:29.386000+01:00,149
D,2023-03-14 23:51:34.391000+01:00,149
E,2023-03-14 23:51:35.432000+01:00,149
A,2023-03-14 23:51:30.147000+01:00,150
C,2023-03-14 23:51:31.238000+01:00,150
B,2023-03-14 23:51:31.306000+01:00,150
X,2023-03-14 23:51:36.315000+01:00,150
Y,2023-03-14 23:51:39.340000+01:00,150
A,2023-03-14 23:51:30.234000+01:00,151
C,2023-03-14 23:51:31.300000+01:00,151
B,2023-03-14 23:51:31.321000+01:00,151
X,2023-03-14 23:51:36.343000+01:00,151
Y,2023-03-14 23:51:40.349000+01:00,151
A,2023-03-14 23:51:30.901000+01:00,152
B,2023-03-14 23:51:31.954000+01:00,152
C,2023-03-14 23:51:32.031000+01:00,152
X,2023-03-14 23:51:37.042000+01:00,152
Y,2023-03-14 23:51:41.055000+01:00,152
A,2023-03-14 23:51:31.890000+01:00,153
B,2023-03-14 23:51:32.966000+01:00,153
C,2023-03-14 23:51:33.102000+01:00,153
X,2023-03-14 23:51:38.109000+01:00,153
Y,2023-03-14 23:51:42.117000+01:00,153
A,2023-03-14 23:51:31.950000+01:00,154
D,2023-03-14 23:51:32.967000+01:00,154
E,2023-03-14 23:51:35.995000+01:00,154
A,2023-03-14 23:51:32.415000+01:00,155
D,2023-03-14 23:51:35.426000+01:00,155
E,2023-03-14 23:51:36.435000+01:00,155
A,2023-03-14 23:51:32.604000+01:00,156
D,2023-03-14 23:51:34.629000+01:00,156
E,2023-03-14 23:51:38.640000+01:00,156
A,2023-03-14 23:51:34.679000+01:00,157
D,2023-03-14 23:51:35.708000+01:00,157
E,2023-03-14 23:51:39.720000+01:00,157
A,2023-03-14 23:51:35.263000+01:00,158
D,2023-03-14 23:51:38.276000+01:00,158
E,2023-03-14 23:51:43.306000+01:00,158
A,2023-03-14 23:51:35.575000+01:00,159
D,2023-03-14 23:51:39.587000+01:00,159
E,2023-03-14 23:51:40.600000+01:00,159
A,2023-03-14 23:51:35.663000+01:00,160
D,2023-03-14 23:51:38.679000+01:00,160
E,2023-03-14 23:51:42.691000+01:00,160
A,2023-03-14 23:51:36.218000+01:00,161
D,2023-03-14 23:51:40.235000+01:00,161
E,2023-03-14 23:51:43.275000+01:00,161
A,2023-03-14 23:51:36.539000+01:00,162
C,2023-03-14 23:51:37.617000+01:00,162
B,2023-03-14 23:51:37.695000+01:00,162
X,2023-03-14 23:51:42.714000+01:00,162
Y,2023-03-14 23:51:47.753000+01:00,162
A,2023-03-14 23:51:36.786000+01:00,163
D,2023-03-14 23:51:40.803000+01:00,163
E,2023-03-14 23:51:43.823000+01:00,163
A,2023-03-14 23:51:37.752000+01:00,164
B,2023-03-14 23:51:38.796000+01:00,164
C,2023-03-14 23:51:38.849000+01:00,164
X,2023-03-14 23:51:43.860000+01:00,164
Y,2023-03-14 23:51:47.872000+01:00,164
A,2023-03-14 23:51:38.596000+01:00,165
D,2023-03-14 23:51:40.610000+01:00,165
E,2023-03-14 23:51:41.623000+01:00,165
A,2023-03-14 23:51:39.396000+01:00,166
D,2023-03-14 23:51:40.406000+01:00,166
E,2023-03-14 23:51:41.412000+01:00,166
A,2023-03-14 23:51:40.101000+01:00,167
D,2023-03-14 23:51:41.127000+01:00,167
E,2023-03-14 23:51:45.134000+01:00,167
A,2023-03-14 23:51:40.239000+01:00,168
B,2023-03-14 23:51:41.292000+01:00,168
C,2023-03-14 23:51:41.309000+01:00,168
X,2023-03-14 23:51:46.338000+01:00,168
Y,2023-03-14 23:51:50.347000+01:00,168
A,2023-03-14 23:51:40.259000+01:00,169
D,2023-03-14 23:51:41.265000+01:00,169
E,2023-03-14 23:51:42.279000+01:00,169
A,2023-03-14 23:51:40.668000+01:00,170
D,2023-03-14 23:51:42.711000+01:00,170
E,2023-03-14 23:51:47.723000+01:00,170
A,2023-03-14 23:51:42.574000+01:00,171
D,2023-03-14 23:51:45.579000+01:00,171
E,2023-03-14 23:51:47.590000+01:00,171
A,2023-03-14 23:51:42.657000+01:00,172
C,2023-03-14 23:51:43.697000+01:00,172
B,2023-03-14 23:51:43.788000+01:00,172
X,2023-03-14 23:51:48.809000+01:00,172
Y,2023-03-14 23:51:49.845000+01:00,172
A,2023-03-14 23:51:42.806000+01:00,173
B,2023-03-14 23:51:43.879000+01:00,173
C,2023-03-14 23:51:43.926000+01:00,173
X,2023-03-14 23:51:48.954000+01:00,173
Y,2023-03-14 23:51:51.964000+01:00,173
A,2023-03-14 23:51:44.027000+01:00,174
B,2023-03-14 23:51:45.101000+01:00,174
C,2023-03-14 23:51:45.120000+01:00,174
X,2023-03-14 23:51:50.131000+01:00,174
Y,2023-03-14 23:51:51.140000+01:00,174
A,2023-03-14 23:51:44.025000+01:00,175
D,2023-03-14 23:51:45.052000+01:00,175
E,2023-03-14 23:51:47.066000+01:00,175
A,2023-03-14 23:51:44.642000+01:00,176
D,2023-03-14 23:51:48.662000+01:00,176
E,2023-03-14 23:51:51.704000+01:00,176
A,2023-03-14 23:51:44.758000+01:00,177
D,2023-03-14 23:51:49.783000+01:00,177
E,2023-03-14 23:51:51.799000+01:00,177
A,2023-03-14 23:51:45.308000+01:00,178
D,2023-03-14 23:51:49.322000+01:00,178
E,2023-03-14 23:51:51.358000+01:00,178
A,2023-03-14 23:51:47.013000+01:00,179
D,2023-03-14 23:51:48.025000+01:00,179
E,2023-03-14 23:51:50.033000+01:00,179
A,2023-03-14 23:51:47.114000+01:00,180
B,2023-03-14 23:51:48.156000+01:00,180
C,2023-03-14 23:51:48.211000+01:00,180
X,2023-03-14 23:51:53.250000+01:00,180
Y,2023-03-14 23:51:54.258000+01:00,180
A,2023-03-14 23:51:47.789000+01:00,181
B,2023-03-14 23:51:48.851000+01:00,181
C,2023-03-14 23:51:48.918000+01:00,181
X,2023-03-14 23:51:53.925000+01:00,181
Y,2023-03-14 23:51:56.952000+01:00,181
A,2023-03-14 23:51:48.641000+01:00,182
B,2023-03-14 23:51:49.679000+01:00,182
C,2023-03-14 23:51:49.762000+01:00,182
X,2023-03-14 23:51:54.784000+01:00,182
Y,2023-03-14 23:51:55.815000+01:00,182
A,2023-03-14 23:51:48.899000+01:00,183
B,2023-03-14 23:51:49.955000+01:00,183
C,2023-03-14 23:51:50.008000+01:00,183
X,2023-03-14 23:51:55.018000+01:00,183
Y,2023-03-14 23:51:59.036000+01:00,183
A,2023-03-14 23:51:49.513000+01:00,184
D,2023-03-14 23:51:52.525000+01:00,184
E,2023-03-14 23:51:56.532000+01:00,184
A,2023-03-14 23:51:49.937000+01:00,185
D,2023-03-14 23:51:50.955000+01:00,185
E,2023-03-14 23:51:53.966000+01:00,185
A,2023-03-14 23:51:50.605000+01:00,186
D,2023-03-14 23:51:55.610000+01:00,186
E,2023-03-14 23:51:57.615000+01:00,186
A,2023-03-14 23:51:50.980000+01:00,187
D,2023-03-14 23:51:52.994000+01:00,187
E,2023-03-14 23:51:55.009000+01:00,187
A,2023-03-14 23:51:51.024000+01:00,188
C,2023-03-14 23:51:52.066000+01:00,188
B,2023-03-14 23:51:52.098000+01:00,188
X,2023-03-14 23:51:57.106000+01:00,188
Y,2023-03-14 23:51:59.111000+01:00,188
A,2023-03-14 23:51:51.495000+01:00,189
B,2023-03-14 23:51:52.574000+01:00,189
C,2023-03-14 23:51:52.612000+01:00,189
X,2023-03-14 23:51:57.625000+01:00,189
Y,2023-03-14 23:51:59.632000+01:00,189
A,2023-03-14 23:51:52.236000+01:00,190
D,2023-03-14 23:51:55.260000+01:00,190
E,2023-03-14 23:51:56.266000+01:00,190
A,2023-03-14 23:51:52.394000+01:00,191
D,2023-03-14 23:51:54.430000+01:00,191
E,2023-03-14 23:51:59.449000+01:00,191
A,2023-03-14 23:51:52.549000+01:00,192
C,2023-03-14 23:51:53.603000+01:00,192
B,2023-03-14 23:51:53.658000+01:00,192
X,2023-03-14 23:51:58.692000+01:00,192
Y,2023-03-15 23:52:00.699000+01:00,192
A,2023-03-14 23:51:53.165000+01:00,193
D,2023-03-14 23:51:57.183000+01:00,193
E,2023-03-14 23:51:59.196000+01:00,193
A,2023-03-14 23:51:54.059000+01:00,194
C,2023-03-14 23:51:55.094000+01:00,194
B,2023-03-14 23:51:55.160000+01:00,194
X,2023-03-15 23:52:00.168000+01:00,194
Y,2023-03-15 23:52:02.180000+01:00,194
A,2023-03-14 23:51:54.788000+01:00,195
D,2023-03-14 23:51:58.797000+01:00,195
E,2023-03-15 23:52:01.819000+01:00,195
A,2023-03-14 23:51:55.249000+01:00,196
D,2023-03-14 23:51:57.294000+01:00,196
E,2023-03-14 23:51:59.319000+01:00,196
A,2023-03-14 23:51:55.654000+01:00,197
D,2023-03-14 23:51:56.660000+01:00,197
E,2023-03-14 23:51:59.675000+01:00,197
A,2023-03-14 23:51:55.723000+01:00,198
D,2023-03-14 23:51:58.732000+01:00,198
E,2023-03-15 23:52:01.746000+01:00,198
A,2023-03-14 23:51:56.435000+01:00,199
D,2023-03-15 23:52:01.458000+01:00,199
E,2023-03-15 23:52:06.485000+01:00,199
A,2023-03-14 23:51:57.263000+01:00,200
B,2023-03-14 23:51:58.333000+01:00,200
C,2023-03-14 23:51:58.356000+01:00,200
X,2023-03-15 23:52:03.377000+01:00,200
Y,2023-03-15 23:52:04.382000+01:00,200
A,2023-03-14 23:51:57.840000+01:00,201
D,2023-03-15 23:51:59.848000+01:00,201
E,2023-03-15 23:52:04.861000+01:00,201
A,2023-03-14 23:51:58.493000+01:00,202
B,2023-03-14 23:51:59.515000+01:00,202
C,2023-03-14 23:51:59.532000+01:00,202
X,2023-03-15 23:52:04.539000+01:00,202
Y,2023-03-15 23:52:05.545000+01:00,202
A,2023-03-14 23:51:58.545000+01:00,203
B,2023-03-14 23:51:59.576000+01:00,203
C,2023-03-14 23:51:59.643000+01:00,203
X,2023-03-15 23:52:04.653000+01:00,203
Y,2023-03-15 23:52:09.661000+01:00,203
A,2023-03-15 23:52:00.011000+01:00,204
D,2023-03-15 23:52:01.022000+01:00,204
E,2023-03-15 23:52:04.037000+01:00,204
A,2023-03-15 23:52:00.457000+01:00,205
D,2023-03-15 23:52:05.472000+01:00,205
E,2023-03-15 23:52:08.489000+01:00,205
A,2023-03-15 23:52:00.724000+01:00,206
B,2023-03-15 23:52:01.820000+01:00,206
C,2023-03-15 23:52:01.852000+01:00,206
X,2023-03-15 23:52:06.862000+01:00,206
Y,2023-03-15 23:52:11.874000+01:00,206
A,2023-03-15 23:52:00.990000+01:00,207
C,2023-03-15 23:52:02.027000+01:00,207
B,2023-03-15 23:52:02.067000+01:00,207
X,2023-03-15 23:52:07.076000+01:00,207
Y,2023-03-15 23:52:09.083000+01:00,207
A,2023-03-15 23:52:01.594000+01:00,208
D,2023-03-15 23:52:04.601000+01:00,208
E,2023-03-15 23:52:09.636000+01:00,208
A,2023-03-15 23:52:02.005000+01:00,209
D,2023-03-15 23:52:07.019000+01:00,209
E,2023-03-15 23:52:12.025000+01:00,209
A,2023-03-15 23:52:02.184000+01:00,210
C,2023-03-15 23:52:03.244000+01:00,210
B,2023-03-15 23:52:03.297000+01:00,210
X,2023-03-15 23:52:08.321000+01:00,210
Y,2023-03-15 23:52:10.333000+01:00,210
A,2023-03-15 23:52:02.830000+01:00,211
B,2023-03-15 23:52:03.875000+01:00,211
C,2023-03-15 23:52:03.918000+01:00,211
X,2023-03-15 23:52:08.939000+01:00,211
Y,2023-03-15 23:52:10.948000+01:00,211
A,2023-03-15 23:52:03.080000+01:00,212
C,2023-03-15 23:52:04.153000+01:00,212
B,2023-03-15 23:52:04.213000+01:00,212
X,2023-03-15 23:52:09.230000+01:00,212
Y,2023-03-15 23:52:12.238000+01:00,212
A,2023-03-15 23:52:03.891000+01:00,213
D,2023-03-15 23:52:07.897000+01:00,213
E,2023-03-15 23:52:08.904000+01:00,213
A,2023-03-15 23:52:04.506000+01:00,214
C,2023-03-15 23:52:05.578000+01:00,214
B,2023-03-15 23:52:05.642000+01:00,214
X,2023-03-15 23:52:10.649000+01:00,214
Y,2023-03-15 23:52:15.667000+01:00,214
A,2023-03-15 23:52:05.500000+01:00,215
D,2023-03-15 23:52:08.510000+01:00,215
E,2023-03-15 23:52:12.532000+01:00,215
A,2023-03-15 23:52:05.807000+01:00,216
B,2023-03-15 23:52:06.852000+01:00,216
C,2023-03-15 23:52:06.899000+01:00,216
X,2023-03-15 23:52:11.914000+01:00,216
Y,2023-03-15 23:52:16.919000+01:00,216
A,2023-03-15 23:52:06.461000+01:00,217
B,2023-03-15 23:52:07.512000+01:00,217
C,2023-03-15 23:52:07.600000+01:00,217
X,2023-03-15 23:52:12.630000+01:00,217
Y,2023-03-15 23:52:14.660000+01:00,217
A,2023-03-15 23:52:06.754000+01:00,218
B,2023-03-15 23:52:07.778000+01:00,218
C,2023-03-15 23:52:07.816000+01:00,218
X,2023-03-15 23:52:12.839000+01:00,218
Y,2023-03-15 23:52:15.907000+01:00,218
A,2023-03-15 23:52:07.699000+01:00,219
C,2023-03-15 23:52:08.764000+01:00,219
B,2023-03-15 23:52:08.784000+01:00,219
X,2023-03-15 23:52:13.791000+01:00,219
Y,2023-03-15 23:52:17.803000+01:00,219
A,2023-03-15 23:52:08.089000+01:00,220
D,2023-03-15 23:52:09.115000+01:00,220
E,2023-03-15 23:52:10.124000+01:00,220
A,2023-03-15 23:52:08.511000+01:00,221
D,2023-03-15 23:52:10.542000+01:00,221
E,2023-03-15 23:52:11.548000+01:00,221
A,2023-03-15 23:52:08.857000+01:00,222
C,2023-03-15 23:52:09.905000+01:00,222
B,2023-03-15 23:52:09.964000+01:00,222
X,2023-03-15 23:52:14.972000+01:00,222
Y,2023-03-15 23:52:18.984000+01:00,222
A,2023-03-15 23:52:09.328000+01:00,223
B,2023-03-15 23:52:10.369000+01:00,223
C,2023-03-15 23:52:10.350000+01:00,223
X,2023-03-15 23:52:15.377000+01:00,223
Y,2023-03-15 23:52:18.386000+01:00,223
A,2023-03-15 23:52:10.291000+01:00,224
B,2023-03-15 23:52:11.330000+01:00,224
C,2023-03-15 23:52:11.401000+01:00,224
X,2023-03-15 23:52:16.411000+01:00,224
Y,2023-03-15 23:52:20.423000+01:00,224
A,2023-03-15 23:52:10.423000+01:00,225
D,2023-03-15 23:52:15.438000+01:00,225
E,2023-03-15 23:52:16.464000+01:00,225
A,2023-03-15 23:52:11.244000+01:00,226
C,2023-03-15 23:52:12.279000+01:00,226
B,2023-03-15 23:52:12.327000+01:00,226
X,2023-03-15 23:52:17.334000+01:00,226
Y,2023-03-15 23:52:21.354000+01:00,226
A,2023-03-15 23:52:12.036000+01:00,227
D,2023-03-15 23:52:15.057000+01:00,227
E,2023-03-15 23:52:20.073000+01:00,227
A,2023-03-15 23:52:12.106000+01:00,228
D,2023-03-15 23:52:13.132000+01:00,228
E,2023-03-15 23:52:17.143000+01:00,228
A,2023-03-15 23:52:12.431000+01:00,229
D,2023-03-15 23:52:16.439000+01:00,229
E,2023-03-15 23:52:21.449000+01:00,229
A,2023-03-15 23:52:13.551000+01:00,230
C,2023-03-15 23:52:14.610000+01:00,230
B,2023-03-15 23:52:14.641000+01:00,230
X,2023-03-15 23:52:19.656000+01:00,230
Y,2023-03-15 23:52:22.682000+01:00,230
A,2023-03-15 23:52:14.606000+01:00,231
D,2023-03-15 23:52:18.645000+01:00,231
E,2023-03-15 23:52:19.662000+01:00,231
A,2023-03-15 23:52:14.774000+01:00,232
C,2023-03-15 23:52:15.814000+01:00,232
B,2023-03-15 23:52:15.873000+01:00,232
X,2023-03-15 23:52:20.890000+01:00,232
Y,2023-03-15 23:52:24.927000+01:00,232
A,2023-03-15 23:52:15.413000+01:00,233
D,2023-03-15 23:52:18.444000+01:00,233
E,2023-03-15 23:52:23.453000+01:00,233
A,2023-03-15 23:52:15.503000+01:00,234
B,2023-03-15 23:52:16.526000+01:00,234
C,2023-03-15 23:52:16.591000+01:00,234
X,2023-03-15 23:52:21.602000+01:00,234
Y,2023-03-15 23:52:25.618000+01:00,234
A,2023-03-15 23:52:15.581000+01:00,235
B,2023-03-15 23:52:16.664000+01:00,235
C,2023-03-15 23:52:16.755000+01:00,235
X,2023-03-15 23:52:21.790000+01:00,235
Y,2023-03-15 23:52:26.816000+01:00,235
A,2023-03-15 23:52:16.763000+01:00,236
C,2023-03-15 23:52:17.803000+01:00,236
B,2023-03-15 23:52:17.862000+01:00,236
X,2023-03-15 23:52:22.869000+01:00,236
Y,2023-03-15 23:52:27.875000+01:00,236
A,2023-03-15 23:52:17.120000+01:00,237
D,2023-03-15 23:52:21.134000+01:00,237
E,2023-03-15 23:52:22.143000+01:00,237
A,2023-03-15 23:52:17.763000+01:00,238
D,2023-03-15 23:52:18.787000+01:00,238
E,2023-03-15 23:52:23.801000+01:00,238
A,2023-03-15 23:52:18.010000+01:00,239
D,2023-03-15 23:52:19.017000+01:00,239
E,2023-03-15 23:52:22.037000+01:00,239
A,2023-03-15 23:52:18.378000+01:00,240
D,2023-03-15 23:52:21.386000+01:00,240
E,2023-03-15 23:52:23.393000+01:00,240
A,2023-03-15 23:52:18.431000+01:00,241
B,2023-03-15 23:52:19.484000+01:00,241
C,2023-03-15 23:52:19.559000+01:00,241
X,2023-03-15 23:52:24.573000+01:00,241
Y,2023-03-15 23:52:28.584000+01:00,241
A,2023-03-15 23:52:19.993000+01:00,242
D,2023-03-15 23:52:25.018000+01:00,242
E,2023-03-15 23:52:29.039000+01:00,242
A,2023-03-15 23:52:20.443000+01:00,243
D,2023-03-15 23:52:24.450000+01:00,243
E,2023-03-15 23:52:29.471000+01:00,243
A,2023-03-15 23:52:20.638000+01:00,244
C,2023-03-15 23:52:21.678000+01:00,244
B,2023-03-15 23:52:21.748000+01:00,244
X,2023-03-15 23:52:26.771000+01:00,244
Y,2023-03-15 23:52:28.790000+01:00,244
A,2023-03-15 23:52:20.781000+01:00,245
D,2023-03-15 23:52:24.798000+01:00,245
E,2023-03-15 23:52:25.828000+01:00,245
A,2023-03-15 23:52:21.153000+01:00,246
D,2023-03-15 23:52:24.162000+01:00,246
E,2023-03-15 23:52:27.185000+01:00,246
A,2023-03-15 23:52:22.847000+01:00,247
B,2023-03-15 23:52:23.910000+01:00,247
C,2023-03-15 23:52:23.945000+01:00,247
X,2023-03-15 23:52:28.987000+01:00,247
Y,2023-03-15 23:52:29.997000+01:00,247
A,2023-03-15 23:52:23.532000+01:00,248
D,2023-03-15 23:52:25.589000+01:00,248
E,2023-03-15 23:52:27.658000+01:00,248
A,2023-03-15 23:52:23.665000+01:00,249
D,2023-03-15 23:52:27.673000+01:00,249
E,2023-03-15 23:52:30.678000+01:00,249
A,2023-03-15 23:52:24.315000+01:00,250
C,2023-03-15 23:52:25.388000+01:00,250
B,2023-03-15 23:52:25.429000+01:00,250
X,2023-03-15 23:52:30.459000+01:00,250
Y,2023-03-15 23:52:33.494000+01:00,250
A,2023-03-15 23:52:24.485000+01:00,251
C,2023-03-15 23:52:25.562000+01:00,251
B,2023-03-15 23:52:25.589000+01:00,251
X,2023-03-15 23:52:30.623000+01:00,251
Y,2023-03-15 23:52:31.629000+01:00,251
A,2023-03-15 23:52:25.216000+01:00,252
D,2023-03-15 23:52:27.232000+01:00,252
E,2023-03-15 23:52:31.240000+01:00,252
A,2023-03-15 23:52:25.886000+01:00,253
D,2023-03-15 23:52:26.904000+01:00,253
E,2023-03-15 23:52:28.915000+01:00,253
A,2023-03-15 23:52:26.174000+01:00,254
C,2023-03-15 23:52:27.194000+01:00,254
B,2023-03-15 23:52:27.247000+01:00,254
X,2023-03-15 23:52:32.255000+01:00,254
Y,2023-03-15 23:52:33.273000+01:00,254
A,2023-03-15 23:52:26.358000+01:00,255
D,2023-03-15 23:52:28.392000+01:00,255
E,2023-03-15 23:52:31.423000+01:00,255
A,2023-03-15 23:52:26.493000+01:00,256
D,2023-03-15 23:52:30.503000+01:00,256
E,2023-03-15 23:52:33.518000+01:00,256
A,2023-03-15 23:52:27.324000+01:00,257
B,2023-03-15 23:52:28.419000+01:00,257
C,2023-03-15 23:52:28.459000+01:00,257
X,2023-03-15 23:52:33.476000+01:00,257
Y,2023-03-15 23:52:35.485000+01:00,257
A,2023-03-15 23:52:27.785000+01:00,258
D,2023-03-15 23:52:32.801000+01:00,258
E,2023-03-15 23:52:36.816000+01:00,258
A,2023-03-15 23:52:28.301000+01:00,259
D,2023-03-15 23:52:32.350000+01:00,259
E,2023-03-15 23:52:36.368000+01:00,259
A,2023-03-15 23:52:29.534000+01:00,260
B,2023-03-15 23:52:30.577000+01:00,260
C,2023-03-15 23:52:30.619000+01:00,260
X,2023-03-15 23:52:35.625000+01:00,260
Y,2023-03-15 23:52:36.634000+01:00,260
A,2023-03-15 23:52:30.701000+01:00,261
B,2023-03-15 23:52:31.811000+01:00,261
C,2023-03-15 23:52:31.868000+01:00,261
X,2023-03-15 23:52:36.879000+01:00,261
Y,2023-03-15 23:52:41.897000+01:00,261
A,2023-03-15 23:52:30.934000+01:00,262
D,2023-03-15 23:52:31.974000+01:00,262
E,2023-03-15 23:52:35.978000+01:00,262
A,2023-03-15 23:52:31.084000+01:00,263
C,2023-03-15 23:52:32.122000+01:00,263
B,2023-03-15 23:52:32.221000+01:00,263
X,2023-03-15 23:52:37.231000+01:00,263
Y,2023-03-15 23:52:42.255000+01:00,263
A,2023-03-15 23:52:31.563000+01:00,264
B,2023-03-15 23:52:32.629000+01:00,264
C,2023-03-15 23:52:32.704000+01:00,264
X,2023-03-15 23:52:37.719000+01:00,264
Y,2023-03-15 23:52:42.730000+01:00,264
A,2023-03-15 23:52:32.549000+01:00,265
D,2023-03-15 23:52:35.573000+01:00,265
E,2023-03-15 23:52:36.582000+01:00,265
A,2023-03-15 23:52:33.195000+01:00,266
C,2023-03-15 23:52:34.311000+01:00,266
B,2023-03-15 23:52:34.414000+01:00,266
X,2023-03-15 23:52:39.429000+01:00,266
Y,2023-03-15 23:52:43.441000+01:00,266
A,2023-03-15 23:52:33.223000+01:00,267
D,2023-03-15 23:52:37.240000+01:00,267
E,2023-03-15 23:52:42.247000+01:00,267
A,2023-03-15 23:52:33.216000+01:00,268
C,2023-03-15 23:52:34.377000+01:00,268
B,2023-03-15 23:52:34.402000+01:00,268
X,2023-03-15 23:52:39.410000+01:00,268
Y,2023-03-15 23:52:40.420000+01:00,268
A,2023-03-15 23:52:34.032000+01:00,269
D,2023-03-15 23:52:35.046000+01:00,269
E,2023-03-15 23:52:40.084000+01:00,269
A,2023-03-15 23:52:34.520000+01:00,270
D,2023-03-15 23:52:39.545000+01:00,270
E,2023-03-15 23:52:44.577000+01:00,270
A,2023-03-15 23:52:35.163000+01:00,271
D,2023-03-15 23:52:36.183000+01:00,271
E,2023-03-15 23:52:40.201000+01:00,271
A,2023-03-15 23:52:36.067000+01:00,272
B,2023-03-15 23:52:37.129000+01:00,272
C,2023-03-15 23:52:37.172000+01:00,272
X,2023-03-15 23:52:42.181000+01:00,272
Y,2023-03-15 23:52:44.189000+01:00,272
A,2023-03-15 23:52:36.910000+01:00,273
B,2023-03-15 23:52:37.946000+01:00,273
C,2023-03-15 23:52:37.969000+01:00,273
X,2023-03-15 23:52:42.990000+01:00,273
Y,2023-03-15 23:52:48.001000+01:00,273
A,2023-03-15 23:52:37.046000+01:00,274
B,2023-03-15 23:52:38.073000+01:00,274
C,2023-03-15 23:52:38.106000+01:00,274
X,2023-03-15 23:52:43.117000+01:00,274
Y,2023-03-15 23:52:45.125000+01:00,274
A,2023-03-15 23:52:37.248000+01:00,275
D,2023-03-15 23:52:40.258000+01:00,275
E,2023-03-15 23:52:41.269000+01:00,275
A,2023-03-15 23:52:37.965000+01:00,276
D,2023-03-15 23:52:41.988000+01:00,276
E,2023-03-15 23:52:45.995000+01:00,276
A,2023-03-15 23:52:38.139000+01:00,277
D,2023-03-15 23:52:40.150000+01:00,277
E,2023-03-15 23:52:45.164000+01:00,277
A,2023-03-15 23:52:39.348000+01:00,278
D,2023-03-15 23:52:40.373000+01:00,278
E,2023-03-15 23:52:43.379000+01:00,278
A,2023-03-15 23:52:39.765000+01:00,279
D,2023-03-15 23:52:40.786000+01:00,279
E,2023-03-15 23:52:41.820000+01:00,279
A,2023-03-15 23:52:40+01:00,280
D,2023-03-15 23:52:41.023000+01:00,280
E,2023-03-15 23:52:44.029000+01:00,280
A,2023-03-15 23:52:40.449000+01:00,281
D,2023-03-15 23:52:45.465000+01:00,281
E,2023-03-15 23:52:47.473000+01:00,281
A,2023-03-15 23:52:40.952000+01:00,282
D,2023-03-15 23:52:44.957000+01:00,282
E,2023-03-15 23:52:45.969000+01:00,282
A,2023-03-15 23:52:41.380000+01:00,283
B,2023-03-15 23:52:42.415000+01:00,283
C,2023-03-15 23:52:42.517000+01:00,283
X,2023-03-15 23:52:47.525000+01:00,283
Y,2023-03-15 23:52:51.535000+01:00,283
A,2023-03-15 23:52:41.569000+01:00,284
C,2023-03-15 23:52:42.631000+01:00,284
B,2023-03-15 23:52:42.684000+01:00,284
X,2023-03-15 23:52:47.690000+01:00,284
Y,2023-03-15 23:52:48.717000+01:00,284
A,2023-03-15 23:52:41.693000+01:00,285
D,2023-03-15 23:52:46.722000+01:00,285
E,2023-03-15 23:52:48.743000+01:00,285
A,2023-03-15 23:52:42.264000+01:00,286
D,2023-03-15 23:52:47.288000+01:00,286
E,2023-03-15 23:52:50.308000+01:00,286
A,2023-03-15 23:52:43.702000+01:00,287
D,2023-03-15 23:52:48.712000+01:00,287
E,2023-03-15 23:52:50.729000+01:00,287
A,2023-03-15 23:52:44.123000+01:00,288
D,2023-03-15 23:52:46.162000+01:00,288
E,2023-03-15 23:52:47.219000+01:00,288
A,2023-03-15 23:52:44.136000+01:00,289
B,2023-03-15 23:52:45.210000+01:00,289
C,2023-03-15 23:52:45.285000+01:00,289
X,2023-03-15 23:52:50.298000+01:00,289
Y,2023-03-15 23:52:51.317000+01:00,289
A,2023-03-15 23:52:46.526000+01:00,290
D,2023-03-15 23:52:48.533000+01:00,290
E,2023-03-15 23:52:52.544000+01:00,290
A,2023-03-15 23:52:46.820000+01:00,291
C,2023-03-15 23:52:47.910000+01:00,291
B,2023-03-15 23:52:47.977000+01:00,291
X,2023-03-15 23:52:53.064000+01:00,291
Y,2023-03-16 23:52:55.075000+01:00,291
A,2023-03-15 23:52:46.836000+01:00,292
C,2023-03-15 23:52:47.913000+01:00,292
B,2023-03-15 23:52:47.995000+01:00,292
